TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;CLASSE_UNICA;CNPJ_ADMIN;ADMIN;CLASSE;CNPJ_CLASSE;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;PRAZO_CONVERSAO_COTA;TP_PRAZO_CONVERSAO_COTA;PRAZO_PAGTO_RESGATE;TP_PRAZO_PAGTO_RESGATE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2A12_CPF_CNPJ_CEDENTE_1;TAB_I2A12_PR_CEDENTE_1;TAB_I2A12_CPF_CNPJ_CEDENTE_2;TAB_I2A12_PR_CEDENTE_2;TAB_I2A12_CPF_CNPJ_CEDENTE_3;TAB_I2A12_PR_CEDENTE_3;TAB_I2A12_CPF_CNPJ_CEDENTE_4;TAB_I2A12_PR_CEDENTE_4;TAB_I2A12_CPF_CNPJ_CEDENTE_5;TAB_I2A12_PR_CEDENTE_5;TAB_I2A12_CPF_CNPJ_CEDENTE_6;TAB_I2A12_PR_CEDENTE_6;TAB_I2A12_CPF_CNPJ_CEDENTE_7;TAB_I2A12_PR_CEDENTE_7;TAB_I2A12_CPF_CNPJ_CEDENTE_8;TAB_I2A12_PR_CEDENTE_8;TAB_I2A12_CPF_CNPJ_CEDENTE_9;TAB_I2A12_PR_CEDENTE_9;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_VL_CRED_VENC_AD;TAB_I2B2_VL_CRED_VENC_INAD;TAB_I2B21_VL_TOTAL_PARCELA_INAD;TAB_I2B3_VL_CRED_INAD;TAB_I2B4_VL_CRED_DIRCRED_PERFM;TAB_I2B5_VL_CRED_VENCIDO_PENDENTE;TAB_I2B6_VL_CRED_EMP_RECUP;TAB_I2B7_VL_CRED_RECEITA_PUBLICA;TAB_I2B8_VL_CRED_ACAO_JUDIC;TAB_I2B9_VL_CRED_FATOR_RISCO;TAB_I2B10_VL_CRED_DIVERSO;TAB_I2B11_VL_REDUCAO_RECUP;TAB_I2B12_CPF_CNPJ_CEDENTE_1;TAB_I2B12_PR_CEDENTE_1;TAB_I2B12_CPF_CNPJ_CEDENTE_2;TAB_I2B12_PR_CEDENTE_2;TAB_I2B12_CPF_CNPJ_CEDENTE_3;TAB_I2B12_PR_CEDENTE_3;TAB_I2B12_CPF_CNPJ_CEDENTE_4;TAB_I2B12_PR_CEDENTE_4;TAB_I2B12_CPF_CNPJ_CEDENTE_5;TAB_I2B12_PR_CEDENTE_5;TAB_I2B12_CPF_CNPJ_CEDENTE_6;TAB_I2B12_PR_CEDENTE_6;TAB_I2B12_CPF_CNPJ_CEDENTE_7;TAB_I2B12_PR_CEDENTE_7;TAB_I2B12_CPF_CNPJ_CEDENTE_8;TAB_I2B12_PR_CEDENTE_8;TAB_I2B12_CPF_CNPJ_CEDENTE_9;TAB_I2B12_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C5_VL_COTA_FIF;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I2_DEBENTURE_CRI;TAB_I2_COTA_FIDC;TAB_I2_VL_OUTRO_ATIVO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
Classe;07.742.454/0001-87;GP - FIDC FCVS 2;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;GP FIDC FCVS 2;7742454000187;FECHADO;N;N;;;;;73465704.70;2685.09;73462763.42;66518045.38;88210408.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;21692363.03;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;6944718.04;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;256.19;0.00;256.19
Classe;08.093.745/0001-54;V1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MULTICARTEIRA;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;V1 FIDC NP MULTICARTEIRA OUTROS;8093745000154;FECHADO;N;N;;;;;2597144.71;185.10;2596109.00;2596109.00;2596109.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;850.61;850.61;0.00
Classe;08.270.249/0001-29;MACCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;MACCRED FIDC;8270249000129;FECHADO;N;S;;;;;53921728.69;137829.49;53310684.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;49876545.44;38311444.26;16335746.36;3701801.28;2005125.41;0.00;276280.92;0.00;0.00;0.00;0.00;;6775770.59;82636986000155;15.34;;;;;;;;;;;;;;;;;3009155.53;0.00;0.00;0.00;0.00;;3009155.53;0.00;236697.16;0.00;188286.41;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;473214.66;473214.46;0.20
Classe;08.315.045/0001-67;HOPE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;S;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;8315045000167;FECHADO;N;N;;;;;208534154.70;334426.34;199939480.60;40017219.53;38809219.08;0.00;0.00;1392514.06;0.00;0.00;0.00;0.00;0.00;0.00;;184513.61;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;131816192.07;126826097.42;0.00;0.00;18594991.51;0.00;0.00;0.00;0.00;0.00;0.00;;13604896.86;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;15698931.30;0.00;0.00;0.00;0.00;;0.00;15698931.30;2232074.97;0.00;0.00;0.00;10175062.73;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8260247.76;8260247.76;0.00
Classe;08.417.544/0001-65;CRÉDITO UNIVERSITÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;CREDITO UNIVERSITARIO FIDC RL;8417544000165;FECHADO;N;N;;;;;1220391191.97;1403.30;1192061392.29;976006791.31;1011184504.71;0.00;0.00;15448990.41;0.00;0.00;0.00;0.00;0.00;0.00;;50626703.81;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;191487264.10;23338025.12;1229311.76;0.00;0.00;;0.00;0.00;0.00;0.00;23595713.00;0.00;0.00;0.00;23595713.00;0.00;0.00;4732683.38;0.00;4732683.38
Classe;08.611.414/0001-69;V3 FIDC MULTICARTEIRA - NP;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;V3 FIDC MULTICARTEIRA;8611414000169;FECHADO;N;N;;;;;670821608.50;0.00;670814594.89;670814594.89;670814594.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7013.61;7013.61;0.00
Classe;08.632.394/0001-02;RED - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE  LIMITADA;2025-02-28;S;39.669.186/0001-01;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;8632394000102;FECHADO;N;N;;;;;1084889679.07;5533218.19;1070886023.75;469905072.65;468031120.85;0.00;0.00;8499439.95;0.00;0.00;0.00;0.00;0.00;0.00;;6625488.15;99999999999999;10.68;;;;;;;;;;;;;;;;;445703777.01;432222143.40;0.00;0.00;18574162.05;0.00;0.00;21747.61;0.00;0.00;0.00;;5092528.44;;;;;;;;;;;;;;;;;;;2000978.53;0.00;0.00;0.00;0.00;;2000978.53;0.00;6268466.04;147007729.52;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8470437.13;7977069.13;493368.00
Classe;08.654.210/0001-05;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;FIDC MULTISSETORIAL ONE7 LP;8654210000105;FECHADO;N;S;;;;;276072669.15;1955663.23;270247654.93;14986442.85;10955029.90;3764684.25;629324.82;2411048.91;0.00;2208.73;0.00;0.00;0.00;0.00;;2144320.21;99999999999999;0.00;;;;;;;;;;;;;;;;;212159265.83;183740612.88;26849793.43;8230908.81;12187679.55;0.00;763625.98;0.00;0.00;0.00;0.00;;10618820.03;99999999999999;0.00;;;;;;;;;;;;;;;;;39631965.99;0.00;0.00;0.00;0.00;;39631965.99;0.00;422094.00;0.00;3047886.26;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3869350.99;3869349.46;1.53
Classe;08.678.936/0001-88;SIFRA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;SIFRA PLUS FIDC MULTISSEGMENTOS;8678936000188;ABERTO;N;N;1;DIAS ÚTEIS;0;DIAS ÚTEIS;1011571016.80;28459543.44;940809911.86;345946132.97;308554360.23;33042683.63;6347606.53;11415407.53;0.00;1347227.07;0.00;0.00;0.00;0.00;;7066318.42;99999999999999;0.00;;;;;;;;;;;;;;;;;520038974.17;407988590.95;95419495.37;18902338.48;35107232.72;0.00;15214845.75;0.00;0.00;0.00;0.00;;18476344.87;99999999999999;0.00;;;;;;;;;;;;;;;;;67064084.81;0.00;0.00;0.00;0.00;;67064084.81;0.00;2632728.09;0.00;5127991.82;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42301561.50;42301561.50;0.00
Classe;08.692.888/0001-82;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;SUPPLIERCARD FIDC;8692888000182;ABERTO;N;N;;;;;892191344.23;1869.57;871039978.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;842467002.31;802775160.77;0.00;0.00;197233023.75;0.00;0.00;0.00;0.00;0.00;0.00;;157541182.21;;;;;;;;;;;;;;;;;;;12460453.28;0.00;0.00;0.00;0.00;;12460453.28;0.00;16112522.84;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21149496.23;0.00;21149496.23
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS TRADEMAX RESPONSABILIDADE LIMITADA;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;FIDC MULTISSETORIAL TRADEMAX;8756222000140;FECHADO;N;N;;;;;244054307.55;2480.86;239295223.09;96091937.47;81712419.13;16976165.16;2059245.61;1348226.70;0.00;3455.03;0.00;0.00;0.00;0.00;;3944873.52;39676772000183;38.78;;;;;;;;;;;;;;;;;129486348.97;102470144.61;26804236.36;3178617.24;1583931.93;0.00;190487.52;0.00;0.00;0.00;0.00;;1371963.93;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;156976.27;0.00;13559960.38;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4756603.60;4756603.43;0.17
Classe;08.927.488/0001-09;FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL;2025-02-28;S;45.246.410/0001-55;BANCO GENIAL S.A.;;8927488000109;FECHADO;N;N;;;;;134152.72;5787.37;128365.35;0.00;0.00;6618574.25;6618574.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;6618574.25;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;128365.35;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;08.930.397/0001-22;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;FIDC MULTISETORIAL PROSPECTA LP;8930397000122;ABERTO;N;N;0;DIAS ÚTEIS;0;DIAS ÚTEIS;70052256.85;3293807.61;66003957.58;9859935.43;9859935.43;154404.03;24704.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;154404.03;41575962000156;14.83;;;;;;;;;;;;;;;;;44220837.84;20468837.81;23036003.92;4906869.87;898860.80;0.00;354602.70;0.00;0.00;0.00;0.00;;182864.69;82381815000122;53.82;;;;;;;;;;;;;;;;;11816173.29;0.00;0.00;0.00;0.00;;11816173.29;0.00;107011.02;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;754491.66;754491.51;0.15
Classe;08.987.105/0001-98;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FORNECEDORES I DE RESPONSABILIDADE LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;8987105000198;ABERTO;N;N;1;DIAS ÚTEIS;1;DIAS ÚTEIS;7672267.26;49.12;7669540.75;5519014.18;5519014.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;26336941000194;28.48;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2150526.57;0.00;0.00;0.00;0.00;;2150526.57;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2677.39;2677.39;0.00
Classe;09.009.924/0001-23;ECO MULTI COMMODITIES FIDC FINANCEIROS AGROPECUARIOS;2025-02-28;S;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;;9009924000123;FECHADO;N;N;;;;;2737571.53;500.00;241433.85;0.00;0.00;0.00;0.00;47605063.36;0.00;0.00;0.00;0.00;0.00;0.00;;47605063.36;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;241433.85;0.00;0.00;0.00;0.00;;241433.85;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2495637.68;2495637.68;0.00
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;FIDC MULTISETORIAL EXICON I;9057948000158;FECHADO;N;S;;;;;94010887.04;1225266.58;91692009.25;15728665.82;11388012.77;4541592.53;741413.88;508667.48;0.00;0.00;0.00;0.00;0.00;0.00;;709606.96;11581339000145;11.42;;;;;;;;;;;;;;;;;71869619.68;67235685.27;20144932.76;3286746.04;3376166.18;0.00;141445.10;0.00;0.00;0.00;0.00;;18887164.53;11581339000145;17.75;07312248000137;16.40;93101632000718;11.05;;;;;;;;;;;;;4056724.40;0.00;0.00;0.00;0.00;;4056724.40;0.00;36999.35;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1093611.21;1093610.86;0.35
Classe;09.072.384/0001-22;CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;S;36.864.992/0001-42;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;9072384000122;FECHADO;N;S;;;;;29055831.36;4710.58;28698502.65;27287992.82;27287992.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;1394435.43;0.00;0.00;0.00;0.00;;1394435.43;0.00;16074.40;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;352618.13;352618.13;0.00
Classe;09.104.359/0001-83;DETOMASO FIDC-NP MULTISSETORIAL;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;DETOMASO FIDC NP MULTISSETORIAL;9104359000183;FECHADO;N;S;;;;;188019399.27;369276.30;187106763.60;25559262.41;22417924.77;3222344.21;324142.03;7786410.47;0.00;0.00;0.00;0.00;0.00;0.00;;7867417.04;99999999999999;0.00;;;;;;;;;;;;;;;;;66242702.71;46325755.65;22151701.59;7707075.82;3138767.16;0.00;685855.86;0.00;0.00;0.00;0.00;;5373521.69;82956889000140;15.40;84529874000120;11.28;;;;;;;;;;;;;;;64889669.32;29411175.68;0.00;0.00;0.00;;35478493.64;0.00;2724516.18;0.00;21445037.51;0.00;6245575.47;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;543359.37;470010.99;73348.38
Classe;09.115.244/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO II - RESPONSABILIDADE LIMITADA;2025-02-28;S;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;;9115244000194;FECHADO;S;S;;;;;524044864.11;1.00;523987943.21;520561477.50;520561477.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;8765374000100;99.41;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;3426465.71;0.00;0.00;0.00;0.00;;3426465.71;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56919.90;56919.90;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;S;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;9137729000189;FECHADO;N;N;;;;;111029335.73;108219.13;109738028.95;38264214.23;30127842.54;0.00;0.00;13004498.96;0.00;0.00;0.00;0.00;0.00;0.00;;4868127.27;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;61840729.28;50830872.00;0.00;0.00;19116743.24;0.00;0.00;0.00;0.00;0.00;0.00;;8106885.96;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;9203586.30;0.00;0.00;0.00;0.00;;0.00;9203586.30;429499.14;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1183087.65;1183087.65;0.00
Classe;09.163.026/0001-25;MERIDIANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;MERIDIANO FIDC MULTISEGMENTOS;9163026000125;FECHADO;N;N;;;;;74072755.74;2062.35;73902323.28;62865784.64;62865781.78;3.00;2.00;81249903.44;0.00;0.00;0.00;1118072.19;0.00;0.00;;81249903.58;14007592000188;76.13;09163026000125;27.32;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1118072.19;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;5505581.69;2597865.92;0.00;0.00;0.00;;2907715.77;0.00;273264.87;0.00;10640.82;0.00;5247051.26;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;168370.11;168370.11;0.00
Classe;09.172.117/0001-27;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP;2025-02-28;S;39.669.186/0001-01;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;9172117000127;FECHADO;N;N;;;;;331232506.24;1511227.26;325894724.69;18470287.40;18557516.50;0.00;0.00;11605177.71;0.00;0.00;250161.18;0.00;0.00;0.00;;11692406.81;;;;;;;;;;;;;;;;;;;287128274.13;286986284.85;0.00;0.00;33987587.05;0.00;0.00;7738042.04;0.00;0.00;0.00;;33845597.77;;;;;;;;;;;;;;;;;;;4087296.35;0.00;0.00;0.00;0.00;;4087296.35;0.00;0.00;16208866.81;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3826554.29;3826554.29;0.00
Classe;09.195.235/0001-50;FIDC DO SISTEMA PETROBRAS;2025-02-28;S;30.822.936/0001-69;BB GESTAO DE RECURSOS DTVM S.A;;9195235000150;ABERTO;S;N;0;DIAS CORRIDOS;0;DIAS CORRIDOS;82066408904.30;100907.93;82066298299.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;78977355950.53;78977355950.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;33000167000101;96.32;;;;;;;;;;;;;;;;;3088942349.08;0.00;0.00;0.00;0.00;;3088942349.08;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9696.76;9696.76;0.00
Classe;09.217.017/0001-70;ACCESS 1 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;S;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A;;9217017000170;FECHADO;S;S;;;;;399579980.46;76717.43;399503263.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;352501394.45;0.00;47001868.58;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;09.217.024/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRANQUIAS - RESPONSABILIDADE LIMITADA;2025-02-28;S;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;9217024000171;ABERTO;S;S;720;DIAS CORRIDOS;780;DIAS CORRIDOS;2194895982.41;0.00;2170863292.66;1690697586.91;1688754223.18;0.00;0.00;2428147.26;0.00;0.00;0.00;0.00;0.00;0.00;;484783.53;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;479948248.78;0.00;0.00;0.00;0.00;;479948248.78;0.00;217456.97;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24032689.75;24032689.75;0.00
